Umur (bulan),Tinggi Badan (cm),Jenis Kelamin_perempuan
0.08333333333333333,0.36583387733856476,0
0.0,0.0003729349048636754,1
0.5166666666666666,0.41470330973003733,1
0.6833333333333333,0.6204095251453056,1
0.2,0.3078724575254227,1
0.65,0.5931335628802977,0
0.7166666666666667,0.5328991462117385,1
0.2,0.3931098396035726,0
0.06666666666666667,0.17149264620038296,1
0.75,0.6170000298621797,0
0.23333333333333334,0.3067359590977141,1
0.6166666666666667,0.7715638160305583,0
0.43333333333333335,0.5272166540731952,1
0.8666666666666667,0.8374807248376609,0
0.5,0.5442641304888252,1
0.9,0.8261157405605742,1
0.65,0.49766769495276986,0
0.9833333333333333,0.911353122638724,0
0.31666666666666665,0.5613116069044551,0
0.8833333333333333,0.5624481053321638,0
0.6166666666666667,0.5226706603623605,1
0.5833333333333334,0.7090564025065816,0
0.8833333333333333,0.6329110078501011,0
0.016666666666666666,0.24315815390917472,0
0.5333333333333333,0.6692789575367785,0
0.05,0.2214985770195642,0
0.1,0.20217810374851686,1
0.8833333333333333,0.8761216713797554,0
0.9166666666666666,0.6329110078501011,1
0.0,0.06848113512941811,0
0.03333333333333333,0.31926448088487314,0
0.8,0.5931335628802977,0
0.3333333333333333,0.6442759921271878,0
0.6333333333333333,0.4726647295431792,1
0.6666666666666666,0.5033501870913132,1
0.4,0.5203976635069432,1
0.6666666666666666,0.660186970115109,0
0.08333333333333333,0.20786059588706018,0
0.4166666666666667,0.38856384589273807,0
0.3833333333333333,0.639729998416353,1
0.0,0.10832952783506211,1
0.9,0.815887254711196,0
0.4,0.6556409764042744,0
0.75,0.5340356446394472,1
0.11666666666666667,0.426068294007124,1
0.36666666666666664,0.6079080424405104,1
0.4,0.39651933488669877,1
0.016666666666666666,0.12706761815168,0
0.8833333333333333,0.8056587688618183,1
0.7166666666666667,0.6726884528199043,0
0.7666666666666666,0.7499703459040935,1
0.95,0.6431394936994789,0
0.13333333333333333,0.40447482388065925,1
0.36666666666666664,0.49880419338047854,0
0.4166666666666667,0.3999288301698247,1
0.8,0.6079080424405104,1
0.9,0.7863382955907708,0
0.8833333333333333,0.649958484265731,0
0.0,0.024231375304722136,0
0.85,0.6033620487296757,1
0.6166666666666667,0.7567893364703454,1
0.06666666666666667,0.38856384589273807,0
0.03333333333333333,0.17087547816069604,0
0.2833333333333333,0.30446296224229674,1
0.75,0.8067952672895268,0
0.016666666666666666,0.19742352303275212,1
0.7666666666666666,0.684053437096991,1
0.8333333333333334,0.8272522389882827,1
0.08333333333333333,0.3692433726216907,1
0.4666666666666667,0.42720479243483256,0
0.1,0.1839941289051783,0
0.0,0.07346914460539256,1
0.7666666666666666,0.6192730267175971,0
0.48333333333333334,0.7272403773499202,0
0.7333333333333333,0.7579258348980543,0
0.2,0.4408427735673366,0
0.9,0.6965549198017863,0
0.016666666666666666,0.10952961993279098,1
0.16666666666666666,0.4033383254529507,1
0.13333333333333333,0.20331460217622555,0
0.43333333333333335,0.43629677985650206,0
0.6833333333333333,0.6851899355246996,0
0.11666666666666667,0.3715163694771081,1
0.0,0.14470795641454215,0
0.6833333333333333,0.7897477908738969,1
0.8333333333333334,0.6726884528199043,0
0.95,0.86362018867496,1
0.55,0.46016324683838394,1
0.8,0.870439179241212,1
0.8666666666666667,0.6283650141392664,0
0.75,0.6215460235730145,1
0.8833333333333333,0.907943627355598,1
0.016666666666666666,0.046403810131885215,0
0.75,0.6885994308078255,1
0.03333333333333333,0.17037392007568442,0
0.8666666666666667,0.9056706305001808,1
0.7166666666666667,0.8488457091147475,0
0.75,0.5658576006152897,1
0.016666666666666666,0.3293455167430861,1
0.45,0.5635846037598723,0
0.08333333333333333,0.3840178521819033,1
0.7666666666666666,0.5135786729406913,1
0.55,0.5533561179104945,1
0.18333333333333332,0.3169644449470922,1
0.9666666666666667,0.697691418229495,1
0.016666666666666666,0.27453785767130123,0
0.6333333333333333,0.5306261493563212,1
0.8333333333333334,0.9045341320724719,0
0.18333333333333332,0.4726647295431792,0
0.9833333333333333,0.5840415754586284,1
0.2833333333333333,0.41243031287461995,1
0.13333333333333333,0.1839941289051783,1
0.7666666666666666,0.5374451399225731,0
0.9666666666666667,0.9397655833314406,1
0.25,0.38856384589273807,1
0.7833333333333333,0.6647329638259437,1
0.95,0.6954184213740776,0
0.7666666666666666,0.5897240675971719,1
0.0,0.16184099110931172,1
0.6666666666666666,0.6238190204284318,1
0.7166666666666667,0.6954184213740776,1
0.7333333333333333,0.5988160550188412,1
0.016666666666666666,0.25368558921322637,0
0.13333333333333333,0.3703798710493993,0
0.03333333333333333,0.07053160758350119,1
0.9166666666666666,0.9386290849037319,0
0.36666666666666664,0.409020817591494,1
0.3833333333333333,0.3703798710493993,1
0.95,0.6647329638259437,1
0.23333333333333334,0.42152230029628923,1
0.95,0.8408902201207867,1
0.6833333333333333,0.8090682641449441,1
0.11666666666666667,0.4624362436938013,0
0.4166666666666667,0.6476854874103136,0
0.8333333333333334,0.8147507562834876,1
0.5333333333333333,0.6215460235730145,1
0.0,0.06412525081718923,0
0.6666666666666666,0.7045104087957469,1
0.03333333333333333,0.10762015058489138,0
0.8333333333333334,0.6760979481030304,0
0.016666666666666666,0.12940701381014796,1
0.6833333333333333,0.49994069180818723,0
0.7166666666666667,0.7556528380426369,0
0.4,0.6885994308078255,0
0.1,0.34196741035668266,0
0.5333333333333333,0.7545163396149283,1
0.21666666666666667,0.4726647295431792,0
0.8833333333333333,0.8886231540845507,1
0.7166666666666667,0.7033739103680384,1
0.8,0.8931691477953853,1
0.65,0.6238190204284318,0
0.3333333333333333,0.5965430581634238,1
0.4166666666666667,0.626092017283849,0
0.016666666666666666,0.29750032615904365,1
0.95,0.615863531434471,1
0.8666666666666667,0.817023753138905,1
0.6166666666666667,0.660186970115109,0
0.25,0.4556172531275492,1
0.11666666666666667,0.3840178521819033,0
0.6166666666666667,0.6374570015609357,1
0.23333333333333334,0.4953946980973525,1
0.3333333333333333,0.5147151713683998,0
0.03333333333333333,0.22483321174963833,1
0.9666666666666667,0.5988160550188412,1
0.0,0.11105402164135414,1
0.6333333333333333,0.7704273176028494,1
0.8,0.7067834056511643,0
0.48333333333333334,0.5101691776575652,1
0.016666666666666666,0.10631973768281244,0
0.45,0.6170000298621797,1
0.26666666666666666,0.3999288301698247,1
0.03333333333333333,0.30115671705107416,1
0.95,0.6249555188561403,0
0.03333333333333333,0.3034250152731125,1
0.13333333333333333,0.4772107232540139,1
0.8,0.6079080424405104,0
0.5,0.5067596823744391,0
0.9,0.8613471918195427,0
0.0,0.0987858342469694,1
0.8166666666666667,0.5942700613080064,1
0.9666666666666667,0.7295133742053376,1
0.15,0.24081905029061157,1
1.0,0.9306735959097713,0
0.9333333333333333,0.9397655833314406,0
0.0,0.18144349055500952,1
0.6333333333333333,0.6885994308078255,1
0.0,0.22310225030870567,1
0.31666666666666665,0.5931335628802977,1
0.5666666666666667,0.660186970115109,1
0.8,0.8965786430785113,0
0.43333333333333335,0.5806320801755024,1
0.8833333333333333,0.6692789575367785,0
0.03333333333333333,0.2556791135784161,0
0.7333333333333333,0.8272522389882827,0
0.3333333333333333,0.44311577042275396,1
0.7833333333333333,0.6658694622536522,0
0.6333333333333333,0.5635846037598723,1
0.43333333333333335,0.49880419338047854,0
0.7666666666666666,0.636320503133227,1
0.9333333333333333,0.7908842893016054,0
0.5333333333333333,0.7136023962174162,0
0.13333333333333333,0.44425226885046254,1
0.4666666666666667,0.5817685786032111,1
0.36666666666666664,0.3715163694771081,0
0.55,0.7715638160305583,1
0.016666666666666666,0.1873769270762342,1
0.016666666666666666,0.2920276015333927,0
0.9333333333333333,0.7988397782955662,1
0.85,0.7442878537655503,1
0.6833333333333333,0.8011127751509836,0
0.6333333333333333,0.4885757075311006,1
0.7333333333333333,0.7431513553378416,1
0.0,0.15561609116398978,0
0.16666666666666666,0.3692433726216907,0
0.35,0.6556409764042744,1
0.45,0.626092017283849,1
0.3,0.44993476098900587,1
0.06666666666666667,0.2305905644412335,1
0.9833333333333333,0.7386053616270069,1
0.23333333333333334,0.4931217012419352,0
0.8166666666666667,0.5817685786032111,0
0.016666666666666666,0.21810323937684895,0
0.6833333333333333,0.7476973490486761,1
0.43333333333333335,0.42947778929024993,0
0.85,0.7249673804945028,0
0.9333333333333333,0.9068071289278893,0
0.7333333333333333,0.660186970115109,0
0.15,0.39651933488669877,1
0.7833333333333333,0.574949588036959,1
0.35,0.4806202185371399,0
0.0,0.17956903150866055,0
0.6166666666666667,0.470391732687762,1
0.7833333333333333,0.7670178223197236,0
0.0,0.12539572841638968,0
0.8666666666666667,0.7136023962174162,0
0.8833333333333333,0.8863501572291334,1
0.03333333333333333,0.3405588677393657,1
0.55,0.7056469072234556,1
0.48333333333333334,0.5738130896092505,1
0.2833333333333333,0.4033383254529507,1
0.6833333333333333,0.6442759921271878,0
0.21666666666666667,0.42038580186858066,0
0.35,0.6374570015609357,0
0.48333333333333334,0.4158398081577459,1
0.5833333333333334,0.5249436572177779,1
0.26666666666666666,0.5090326792298565,0
0.16666666666666666,0.4158398081577459,1
0.05,0.16581015406183963,0
0.0,0.025414471771378566,0
0.8,0.5954065597357151,1
0.3833333333333333,0.4385697767119192,1
0.03333333333333333,0.3887763368134248,1
0.2833333333333333,0.5965430581634238,1
0.5,0.4419792719950454,0
0.0,0.2218025363327335,0
0.8666666666666667,0.7386053616270069,0
0.18333333333333332,0.49084870438651795,1
0.36666666666666664,0.5419911336334079,1
0.75,0.5022136886636046,1
0.05,0.14308018550766632,1
0.016666666666666666,0.22715730169770332,0
0.4,0.6783709449584477,0
0.3,0.473801227970888,1
0.11666666666666667,0.2237715738749816,1
0.6166666666666667,0.7056469072234556,0
0.55,0.6192730267175971,1
0.11666666666666667,0.2851424889712494,1
0.1,0.3328754229350134,0
0.0,0.1487733014353282,1
0.2,0.3760623631879426,0
0.5,0.7204213867836683,0
0.5166666666666666,0.5010771902358958,0
0.6,0.7533798411872196,0
0.9666666666666667,0.8102047625726528,1
0.05,0.27150450783874547,1
0.75,0.6692789575367785,0
0.7333333333333333,0.5772225848923763,1
0.85,0.8852136588014247,0
0.03333333333333333,0.16634971430035372,0
0.21666666666666667,0.3465134040675174,0
0.03333333333333333,0.06652370751292958,1
0.18333333333333332,0.3146914480916748,1
0.16666666666666666,0.347649902495226,1
0.8166666666666667,0.7817923018799361,1
0.03333333333333333,0.09115141775874225,1
0.4166666666666667,0.5988160550188412,0
0.06666666666666667,0.31241845123625744,0
0.23333333333333334,0.4340237830010847,0
0.48333333333333334,0.6988279166572037,1
0.7,0.6658694622536522,0
0.03333333333333333,0.15448323034694544,0
0.4,0.5863145723140456,1
0.9833333333333333,0.7306498726330463,0
0.8,0.5942700613080064,1
0.95,0.6226825220007229,0
0.43333333333333335,0.5078961808021479,1
0.35,0.42947778929024993,1
0.7,0.7954302830124401,1
0.13333333333333333,0.42265879872399803,0
0.75,0.8477092106870386,0
0.65,0.6317745094223922,1
0.15,0.4953946980973525,1
0.8,0.8886231540845507,0
0.4166666666666667,0.6385934999886443,1
0.1,0.1749021414835089,1
0.7166666666666667,0.6408664968440617,1
0.65,0.8215697468497395,0
0.18333333333333332,0.37492586476023404,1
0.9833333333333333,0.98295252358437,1
0.31666666666666665,0.42152230029628923,1
0.03333333333333333,0.22418148681836148,0
0.16666666666666666,0.20899709431476887,1
0.9666666666666667,0.7431513553378416,0
0.31666666666666665,0.6010890518742585,0
0.6666666666666666,0.6704154559644869,1
0.18333333333333332,0.27264100626645416,1
0.55,0.7113293993619988,1
0.3833333333333333,0.439706275139628,1
0.1,0.2999169685314622,0
0.8333333333333334,0.6044985471573844,1
0.016666666666666666,0.011505456879229548,0
0.03333333333333333,0.35139049288109325,1
0.0,0.17698220998430736,0
0.016666666666666666,0.26545113323796754,0
0.8833333333333333,0.6010890518742585,1
0.7166666666666667,0.6385934999886443,1
0.13333333333333333,0.23286356129665087,1
0.2833333333333333,0.5931335628802977,0
0.5666666666666667,0.8011127751509836,0
0.2833333333333333,0.5635846037598723,0
0.75,0.574949588036959,1
0.18333333333333332,0.42265879872399803,0
0.13333333333333333,0.23627305657977682,0
0.7333333333333333,0.5397181367779905,1
0.3,0.42834129086254136,1
0.45,0.707919904078873,0
0.5166666666666666,0.5601751084767465,0
0.7666666666666666,0.5954065597357151,0
0.95,0.955676561319362,1
0.3833333333333333,0.5067596823744391,0
0.5666666666666667,0.4772107232540139,1
0.7666666666666666,0.7727003144582668,1
0.0,0.11911998732336038,0
0.65,0.470391732687762,1
0.5,0.636320503133227,0
0.8166666666666667,0.9045341320724719,1
0.4166666666666667,0.5522196194827856,1
0.06666666666666667,0.1362611949414143,0
0.4166666666666667,0.5976795565911323,1
0.23333333333333334,0.3237834355133441,1
0.45,0.4772107232540139,1
0.8333333333333334,0.588587569169463,0
0.43333333333333335,0.5238071587900691,1
0.3333333333333333,0.38856384589273807,1
0.06666666666666667,0.1601276619232963,0
0.7333333333333333,0.7192848883559596,0
0.8333333333333334,0.7670178223197236,1
0.016666666666666666,0.1631586195549588,1
0.016666666666666666,0.191546384352843,1
0.9333333333333333,0.6067715440128018,0
0.7,0.7965667814401488,1
0.016666666666666666,0.0819710759803235,1
0.4166666666666667,0.6283650141392664,1
0.08333333333333333,0.36810687419398214,1
0.4666666666666667,0.4112938144469114,0
0.4166666666666667,0.39083684274815544,1
0.0,0.18339915263266693,0
0.18333333333333332,0.39538283645899,1
0.06666666666666667,0.409020817591494,1
0.85,0.8783946682351728,1
0.8166666666666667,0.5658576006152897,1
0.4,0.4033383254529507,0
0.06666666666666667,0.11694072167036695,0
0.9,0.9136261194941414,1
0.0,0.12120972298466659,0
0.2833333333333333,0.48402971382026583,0
0.0,0.18020857645167154,0
0.8333333333333334,0.7272403773499202,0
1.0,0.7931572861570227,0
0.3833333333333333,0.4624362436938013,0
0.5,0.4647092405492187,0
0.35,0.5090326792298565,1
0.08333333333333333,0.21240658959789493,0
0.6166666666666667,0.7749733113136842,0
0.4,0.5499466226273685,1
0.03333333333333333,0.13099879026918537,0
0.6833333333333333,0.6749614496753217,0
0.2,0.3931098396035726,1
0.35,0.6670059606813611,1
0.23333333333333334,0.36469737891085596,0
1.0,0.8761216713797554,1
0.5166666666666666,0.6306380109946838,0
0.65,0.5692670958984157,0
0.0,0.20916201075848306,1
0.0,0.1758666585132529,1
0.31666666666666665,0.35219589620606073,0
0.8666666666666667,0.921581608488102,1
0.6,0.49766769495276986,1
0.5833333333333334,0.7136023962174162,0
0.5833333333333334,0.6056350455850931,0
0.65,0.6510949826934397,0
0.9666666666666667,0.9579495581747793,1
0.1,0.42038580186858066,1
0.25,0.3317389245073048,1
0.23333333333333334,0.42834129086254136,0
0.6833333333333333,0.5272166540731952,0
0.7333333333333333,0.7158753930728335,0
0.06666666666666667,0.1680831509172569,0
0.5333333333333333,0.5044866855190219,0
0.36666666666666664,0.5965430581634238,0
0.8833333333333333,0.6567774748319829,1
0.3,0.6090445408682189,1
0.2,0.49880419338047854,1
0.3333333333333333,0.5829050770309198,0
0.8666666666666667,0.5908605660248804,0
0.4166666666666667,0.5658576006152897,0
0.9333333333333333,0.9272641006266452,0
0.7833333333333333,0.7840652987353535,1
0.5333333333333333,0.41243031287461995,1
0.7666666666666666,0.7238308820667944,0
0.95,0.8124777594280702,1
0.6166666666666667,0.7727003144582668,1
0.03333333333333333,0.15314243708941389,0
0.9166666666666666,0.884077160373716,0
0.11666666666666667,0.23286356129665087,0
0.95,0.7817923018799361,0
0.9833333333333333,0.6954184213740776,0
0.23333333333333334,0.49766769495276986,1
0.45,0.5704035943261244,1
0.48333333333333334,0.4942581996696439,1
0.9,0.7522433427595109,0
0.4166666666666667,0.4487982625612973,0
0.9833333333333333,0.9397655833314406,1
0.6333333333333333,0.6920089260909518,1
0.08333333333333333,0.3396944135012655,1
0.11666666666666667,0.3078724575254227,0
0.016666666666666666,0.08961690066396855,1
0.5666666666666667,0.7101929009342903,1
0.6333333333333333,0.5522196194827856,1
0.03333333333333333,0.32077248469046493,1
0.5833333333333334,0.6476854874103136,0
0.18333333333333332,0.2703680094110368,0
0.3833333333333333,0.4612997452660925,1
0.7666666666666666,0.8397537216930783,0
0.8666666666666667,0.8227062452774482,0
0.4,0.470391732687762,1
0.8333333333333334,0.8181602515666134,0
0.6333333333333333,0.707919904078873,1
0.4,0.44425226885046254,0
0.4166666666666667,0.4624362436938013,1
0.5333333333333333,0.7226943836390854,1
0.05,0.32037394023021815,1
0.48333333333333334,0.5704035943261244,1
0.35,0.6044985471573844,1
0.8166666666666667,0.8772581698074641,0
0.08333333333333333,0.34196741035668266,1
0.016666666666666666,0.102374017275078,1
0.016666666666666666,0.06536866824399556,1
0.2833333333333333,0.39538283645899,0
0.55,0.456753751555258,1
0.25,0.45334425627213204,1
0.7666666666666666,0.5203976635069432,1
0.8833333333333333,0.8329347311268261,0
0.95,0.7624718286088888,0
0.95,0.9295370974820626,1
0.9333333333333333,0.7738368128859755,1
0.35,0.3715163694771081,0
0.03333333333333333,0.25423732107538,1
0.016666666666666666,0.3001505434413281,1
0.9,0.6795074433861562,0
1.0,0.9284005990543539,1
0.16666666666666666,0.31014545438084007,1
0.5333333333333333,0.5226706603623605,1
0.95,0.8147507562834876,0
0.0,0.008017020075514414,1
0.31666666666666665,0.3385579150735567,1
1.0,0.8329347311268261,0
0.5166666666666666,0.6556409764042744,0
0.9,0.707919904078873,1
0.45,0.4794837201094313,0
0.8333333333333334,0.7658813238920149,0
0.9666666666666667,0.701100913512621,1
0.11666666666666667,0.37378936633252546,0
0.03333333333333333,0.30256735313048955,0
0.2833333333333333,0.38174485532648594,0
0.3833333333333333,0.6704154559644869,0
0.21666666666666667,0.38060835689877737,1
0.4,0.4078843191637854,1
0.9833333333333333,0.6079080424405104,0
0.8833333333333333,0.7511068443318022,1
0.5,0.7522433427595109,0
0.4666666666666667,0.44538876727817134,1
0.8,0.568130597470707,1
0.8833333333333333,0.9068071289278893,0
0.85,0.7283768757776289,0
0.43333333333333335,0.663596465398235,0
0.9166666666666666,0.5851780738863371,1
0.6,0.5613116069044551,0
0.016666666666666666,0.24530914309143137,0
0.8,0.8647566871026687,0
0.0,0.1738400512307492,1
0.48333333333333334,0.43629677985650206,0
0.6666666666666666,0.7386053616270069,0
0.7,0.6113175377236363,0
0.9166666666666666,0.673824951247613,0
0.9166666666666666,0.9011246367893461,1
0.5,0.43629677985650206,0
0.6166666666666667,0.554492616338203,0
0.95,0.5806320801755024,1
0.016666666666666666,0.24304801068162496,0
0.05,0.2680950125556195,0
0.0,0.04607953256923247,0
0.4166666666666667,0.470391732687762,1
0.4666666666666667,0.4385697767119192,0
0.65,0.7624718286088888,0
0.016666666666666666,0.0631955803191564,0
0.75,0.6772344465307388,0
0.9666666666666667,0.5863145723140456,1
0.2833333333333333,0.4544807546998406,0
0.31666666666666665,0.6192730267175971,1
0.03333333333333333,0.20365715040680932,0
0.31666666666666665,0.4158398081577459,0
0.65,0.5044866855190219,1
0.7833333333333333,0.849982207542456,1
0.03333333333333333,0.33636721661054547,1
0.9666666666666667,0.5840415754586284,1
0.1,0.2624125204170762,1
0.016666666666666666,0.1390282550116797,1
0.9666666666666667,0.7681543207474321,1
0.7833333333333333,0.8408902201207867,0
0.85,0.6908724276632429,1
0.1,0.45334425627213204,0
0.4666666666666667,0.5078961808021479,0
0.5666666666666667,0.5533561179104945,1
0.0,0.05199484074324667,0
0.16666666666666666,0.29537097482062746,0
0.75,0.6579139732596918,0
0.85,0.7181483899282509,0
0.9,0.6408664968440617,1
0.5666666666666667,0.5226706603623605,1
0.6,0.7579258348980543,1
0.18333333333333332,0.34537690563980883,1
0.21666666666666667,0.35219589620606073,1
0.0,0.05181495363107891,1
0.5333333333333333,0.7681543207474321,1
0.9,0.6760979481030304,1
0.8333333333333334,0.7977032798678575,0
0.45,0.6476854874103136,1
0.03333333333333333,0.3620695634615092,0
0.6,0.6442759921271878,1
0.7166666666666667,0.6999644150849121,1
0.11666666666666667,0.1828576304774696,0
0.7833333333333333,0.5840415754586284,0
0.55,0.6124540361513452,1
0.9166666666666666,0.7681543207474321,0
0.8,0.7977032798678575,1
0.7,0.4953946980973525,1
0.9333333333333333,0.5647211021875812,1
0.25,0.5260801556454865,0
0.4666666666666667,0.426068294007124,0
0.5333333333333333,0.6817804402415736,0
0.65,0.6908724276632429,1
0.03333333333333333,0.1783934782721952,1
0.7333333333333333,0.7465608506209677,0
0.6166666666666667,0.6556409764042744,0
0.18333333333333332,0.38288135375419474,1
0.43333333333333335,0.5101691776575652,0
0.26666666666666666,0.3328754229350134,1
0.95,0.7749733113136842,0
0.0,0.1870463262449693,1
0.6166666666666667,0.5249436572177779,1
0.7166666666666667,0.7442878537655503,1
0.5666666666666667,0.5726765911815418,0
0.016666666666666666,0.2826860782242018,1
0.48333333333333334,0.4635727421215099,0
0.4666666666666667,0.663596465398235,0
0.13333333333333333,0.3067359590977141,1
0.15,0.31810094337480077,1
0.6833333333333333,0.6170000298621797,0
0.18333333333333332,0.3624243820554388,0
0.05,0.1680831509172569,0
0.7666666666666666,0.5419911336334079,0
0.1,0.22604457073039885,0
0.3333333333333333,0.6147270330067623,1
0.6,0.7499703459040935,1
0.18333333333333332,0.38060835689877737,0
0.36666666666666664,0.456753751555258,0
0.16666666666666666,0.2305905644412335,0
0.4666666666666667,0.4794837201094313,0
0.9166666666666666,0.5772225848923763,1
0.05,0.18058463362205224,1
0.9333333333333333,0.6908724276632429,0
0.7,0.6340475062778096,1
0.9166666666666666,0.7090564025065816,0
0.21666666666666667,0.37492586476023404,0
0.7,0.6204095251453056,0
0.18333333333333332,0.24991103771228085,0
0.9,0.6010890518742585,1
0.36666666666666664,0.5817685786032111,1
0.6166666666666667,0.7465608506209677,1
0.016666666666666666,0.272785294439877,1
0.9833333333333333,0.7863382955907708,0
0.7666666666666666,0.5999525534465496,0
0.3,0.45107125941671466,0
0.2,0.4340237830010847,0
0.03333333333333333,0.14567096989900985,0
0.15,0.4692552342600532,1
0.8,0.6465489889826052,0
0.6166666666666667,0.5442641304888252,0
0.2833333333333333,0.5272166540731952,1
0.9,0.7590623333257628,0
0.0,0.0540660843734313,0
0.4,0.4885757075311006,1
0.6,0.6783709449584477,1
0.15,0.37492586476023404,1
0.7833333333333333,0.8670296839580861,1
0.8666666666666667,0.6567774748319829,1
0.48333333333333334,0.6590504716874003,1
0.03333333333333333,0.3865685324987085,0
0.9,0.7920207877293143,1
0.0,0.11489433067255295,0
0.8166666666666667,0.8408902201207867,1
0.03333333333333333,0.30033745028850056,0
0.85,0.5829050770309198,1
0.03333333333333333,0.11724309890251039,1
1.0,0.5942700613080064,0
0.06666666666666667,0.25104753613998954,1
0.8166666666666667,0.8136142578557787,1
0.5666666666666667,0.697691418229495,1
0.0,0.14056827131312322,0
0.16666666666666666,0.45789024998296657,1
0.21666666666666667,0.5124421745129825,1
0.85,0.7033739103680384,0
0.7166666666666667,0.6704154559644869,0
0.3333333333333333,0.5238071587900691,1
0.18333333333333332,0.4078843191637854,0
0.9333333333333333,0.945448075469984,1
0.2833333333333333,0.5010771902358958,1
0.8666666666666667,0.5567656131936204,0
0.3333333333333333,0.4942581996696439,1
1.0,0.7977032798678575,0
0.016666666666666666,0.24749815651697515,1
0.8333333333333334,0.7204213867836683,0
0.03333333333333333,0.3014735170660712,0
0.8,0.5454006289165337,1
0.26666666666666666,0.3851543506096121,1
0.13333333333333333,0.34537690563980883,0
0.4,0.38288135375419474,1
0.5,0.5419911336334079,0
0.5666666666666667,0.7386053616270069,1
0.95,0.7920207877293143,1
0.0,0.0029373285019785866,1
0.3833333333333333,0.5829050770309198,0
0.6166666666666667,0.6204095251453056,0
0.9666666666666667,0.8317982326991175,1
0.03333333333333333,0.3644372929612738,1
0.65,0.7533798411872196,1
0.11666666666666667,0.3317389245073048,1
0.6666666666666666,0.707919904078873,1
0.03333333333333333,0.09667610344650357,1
0.23333333333333334,0.456753751555258,1
0.08333333333333333,0.4181128050131633,1
0.8166666666666667,0.5431276320611165,0
0.016666666666666666,0.06023859955808919,0
0.016666666666666666,0.14633808263663428,1
0.8666666666666667,0.6817804402415736,1
0.8833333333333333,0.8238427437051569,0
0.31666666666666665,0.34196741035668266,0
0.6833333333333333,0.5192611650792346,0
0.9333333333333333,0.8806676650905901,0
0.9166666666666666,0.8818041635182986,1
0.03333333333333333,0.35967929766251683,1
0.8166666666666667,0.5499466226273685,0
0.2,0.43516028142879326,1
0.36666666666666664,0.39765583331440735,0
0.75,0.5874510707417545,0
0.7166666666666667,0.6533679795488571,0
0.7333333333333333,0.6181365282898884,1
0.016666666666666666,0.15647524720725847,1
0.0,0.13223962787874444,1
0.8,0.8192967499943221,0
0.8333333333333334,0.6317745094223922,0
0.5,0.7601988317534717,0
0.65,0.7158753930728335,1
0.8666666666666667,0.5942700613080064,1
0.6833333333333333,0.6170000298621797,1
0.3333333333333333,0.3771988616156514,0
0.0,0.1719731281878888,1
0.3333333333333333,0.5454006289165337,1
0.9833333333333333,0.5874510707417545,1
0.7166666666666667,0.6056350455850931,0
0.06666666666666667,0.45107125941671466,0
0.03333333333333333,0.3611673615049885,0
0.95,0.639729998416353,0
0.016666666666666666,0.3283195043820263,0
0.1,0.43061428771795873,1
0.35,0.5272166540731952,0
0.3833333333333333,0.39651933488669877,1
0.1,0.4169763065854547,0
0.45,0.4624362436938013,1
0.9166666666666666,0.7761098097413929,0
0.5833333333333334,0.5226706603623605,0
0.1,0.44993476098900587,0
0.6166666666666667,0.769290819175141,0
0.03333333333333333,0.2721100986625661,0
0.11666666666666667,0.24195554871832015,1
0.03333333333333333,0.3699297899364804,1
0.45,0.663596465398235,1
0.36666666666666664,0.45220775784442324,1
1.0,0.6124540361513452,0
0.7666666666666666,0.8795311666628814,1
0.43333333333333335,0.7113293993619988,0
0.03333333333333333,0.22314681887909693,1
0.25,0.5169881682238172,0
0.25,0.37265286790481666,1
0.3333333333333333,0.3215104386579267,1
0.03333333333333333,0.19777745248337486,1
0.8333333333333334,0.5442641304888252,1
0.05,0.14989917607391834,1
0.35,0.4931217012419352,0
0.5333333333333333,0.7454243521932588,1
0.5166666666666666,0.6408664968440617,1
0.8833333333333333,0.7374688631992984,1
0.45,0.5613116069044551,1
0.03333333333333333,0.06081546141108496,0
0.9,0.8511187059701647,0
0.45,0.5113056760852739,0
0.6,0.470391732687762,0
0.85,0.849982207542456,0
0.36666666666666664,0.6238190204284318,1
0.6333333333333333,0.5249436572177779,1
0.75,0.8590741949641253,0
0.1,0.42947778929024993,1
0.5833333333333334,0.48175671696484856,0
0.9,0.7386053616270069,1
0.03333333333333333,0.27337415270390886,0
0.8166666666666667,0.8408902201207867,0
0.8833333333333333,0.8920326493676768,0
0.3833333333333333,0.6215460235730145,1
0.75,0.849982207542456,1
0.6166666666666667,0.5283531525009039,1
0.9,0.8556646996809995,0
0.016666666666666666,0.23444699099247468,1
1.0,0.8829406619460075,1
0.4166666666666667,0.6749614496753217,0
0.43333333333333335,0.5658576006152897,0
0.7,0.5454006289165337,1
0.15,0.2635490188447849,1
0.6666666666666666,0.7386053616270069,1
0.6,0.6317745094223922,0
0.03333333333333333,0.14773329651006883,1
0.75,0.7306498726330463,1
0.43333333333333335,0.4624362436938013,1
0.3333333333333333,0.3715163694771081,0
0.06666666666666667,0.16921964934496558,1
0.5666666666666667,0.6647329638259437,1
0.08333333333333333,0.28173299368812343,0
0.06666666666666667,0.3760623631879426,1
0.6666666666666666,0.5942700613080064,1
0.31666666666666665,0.313554949663966,1
0.7666666666666666,0.5454006289165337,1
0.26666666666666666,0.409020817591494,1
0.85,0.8568011981087081,1
0.0,0.14324240020991463,1
0.31666666666666665,0.5829050770309198,0
0.03333333333333333,0.36883452381519255,0
